Comments,Sentiments,Like,Haha,Angry,Love,Care,Sad,Wow
মেয়েটা এত সুন্দর কেন!,Positive ,5,0,0,1,0,0,0
সুন্দর,Positive ,0,0,0,0,0,0,0
ব্রিশ্রী লাগছে,Negative ,0,0,0,0,0,0,0
এই ছবি পোস্ট করে হাজারো ছেলের চোখের ঘুম কেরে নিছেন,Negative ,0,1,0,0,0,0,0
একটু বেশিই সুন্দর,Positive ,0,0,0,0,0,0,0
"তুমি সুন্দর, তুমি সুস্নিগ্ধা, তুমি মায়াবীনি",Positive ,0,0,0,0,0,0,0
আপু আপার আবার বাবু হতে চলেছে,Positive ,0,0,0,0,0,0,0
সেই লাগে মীম,Positive ,0,0,0,0,0,0,0
"ন্যাচারাল লুক❤️🔥
একটু বেশিই সুন্দর",Positive ,0,0,0,0,0,0,0
রসগোল্লা,Positive ,0,0,0,0,0,0,0
"লক্ষ্য ঠিক থাকলে সফলতা আসবেই
ইনশাআল্লাহ",Positive ,0,0,0,0,0,0,0
বিউটিফুল,Positive ,0,0,0,0,0,0,0
শুভ কামনা।,Positive ,0,0,0,0,0,0,0
অসাধারণ,Positive ,0,0,0,0,0,0,0
অসাধারণ প্রিয়,Positive ,0,0,0,0,0,0,0
এক সময়ের ক্রাশ,Positive ,0,0,0,0,0,0,0
জিরো ফিগার,Positive ,0,0,0,0,0,0,0
ভালো লাগে,Positive ,1,0,0,0,0,0,0
ও-ই ধারে রাজের মাথা ফাটাইছে পরী মনি আর তুমি বসে পিক ছারো,Negative ,0,0,0,0,0,0,0
সে......ক্সি,Positive ,0,0,0,0,0,0,0
ঐ হাসিতে লুকিয়ে মনের যত কথা,Positive ,0,0,0,0,0,0,0
স্যার আইয়ে,Negative ,0,0,0,0,0,0,0
ইশ্ কি সুন্দর,Positive ,0,0,0,0,0,0,0
চমৎকার কথা,Positive ,0,0,0,0,0,0,0
অপূর্ব সুন্দর লাগছে,Positive ,0,0,0,0,0,0,0
"প্রাণ দিয়েছিলাম,,
মন দিয়েছিলাম
এক সময় তোমায়,,,
সব টুকু প্রেম তোমায় দিতে চেয়েছিলাম,
sorry,,,
এক সময় দিয়ে ছিলাম,,
এখন আমার প্রিয়কে দিয়ে ফেলেছি সব।
কিছু করার নেই।",Neutral ,0,1,0,0,0,0,0
খেলাধুলা অবিরাম,Positive ,0,0,0,0,0,0,0
খুব সুন্দর,Positive ,0,0,0,0,0,0,0
অনেক কিউট,Positive ,0,0,0,0,0,0,0
অপুর্ব ❤️,Positive ,0,0,0,0,0,0,0
অসম্ভব প্রিয়.,Positive ,0,0,0,0,0,0,0
আমার না হওয়া,Positive ,0,0,0,0,0,0,0
কইলজু,Positive ,0,0,0,0,0,0,0
সারা দিনের ক্লান্তি ভুলে যাই হেতির হাসি দেখলে,Positive ,0,0,0,0,0,0,0
আমিও ভালোবাসি…,Positive ,0,0,0,0,0,0,0
বেনজির কি খবর।। মাঝে মাঝে আসে কি.?,Negative ,1,0,0,0,0,0,0
শাড়ি পড়েছেন মানেই আমি শেষ,Positive ,0,0,0,0,0,0,0
রং,Positive ,0,0,0,0,0,0,0
দারুন লাগছে দিদি,Positive ,0,0,0,0,0,0,0
অপূর্ব সুন্দর লাগছে,Positive ,0,0,0,0,0,0,0
অনেক সুন্দর,Positive ,3,0,0,1,0,0,0
অনন্যা..,Positive ,0,0,0,0,0,0,0
অপূর্ব সুন্দর লাগছে,Positive ,0,0,0,0,0,0,0
আমি তো ঘাসের মায়ায় পড়ে গেলাম,Positive ,0,0,0,0,0,0,0
সাজ ছারা বেশি কিউট লাগছে,Positive ,0,0,0,0,0,0,0
শরিফুল রাজ রে নি?,Positive ,0,0,0,0,0,0,0
শাড়িতেই ভালো লাগে,Positive ,0,0,0,0,0,0,0
বাহ্! দারুণ তো,Positive ,0,0,0,0,0,0,0
তুমি শাড়ি পরলে আমি ফিদা হয়ে যায়,Positive ,0,0,0,0,0,0,0
তুমি হাসলে পুরো পৃথিবী জেগে ওঠে,Positive ,0,0,0,0,0,0,0
সুন্দর লাকছে,Positive ,0,0,0,0,0,0,0
ভালোবাসা কার জন্য শুধু তাকে বলুন তো।,Positive ,0,0,0,0,0,0,0
আগুন 🔥,Positive ,0,0,0,0,0,0,0
বিয়াডা এবার করেন,Neutral ,0,0,0,0,0,0,0
ক্রিস গেইল এর পক্ষ থেকে অভিনন্দন আপু,Positive ,0,0,0,0,0,0,0
অসাধারণ,Positive ,0,0,0,0,0,0,0
সব দেখাই দিলে,Positive ,0,0,0,0,0,0,0
আমার জানু টা,Positive ,0,0,0,0,0,0,0
ক্রাশ,Positive ,0,0,0,0,0,0,0
সেই সর্বনাশা প্রেমে পড়ে গেছে মনে হয়।,Positive ,0,0,0,0,1,0,0
উফফফফ,Positive ,0,0,0,0,0,0,0
আপনি' ফুলের' মতো,Positive ,0,0,0,0,0,0,0
দেখছেনা আবার পরিমনি আর হের জামাই মিলে গেছে না মানি বললাম আরকি,Neutral ,0,0,0,0,0,0,0
এতো ভালোবাসা লাগবেনা,Neutral ,0,0,0,0,1,0,0
"সেই ছোট বেলায় থেকে দেখিতেছি, তুমি ভালো হইলেই না।",Negative ,0,0,0,0,0,0,0
বাচ্চার খাবার দেখা যায় ডাইকা রাখো মাছি পরবে।,Negative ,0,0,0,0,0,0,0
কিউটের ডিব্বা,Positive ,0,0,0,0,0,0,0
ঘরে অসান্তির জন্যে মাঠেঘাটে শুয়ে আছে,Negative ,0,0,0,0,0,0,0
সুন্দর মেয়ে,Positive ,0,0,0,0,0,0,0
দিলেই বুঝে নেওয়া যায়,Positive ,0,0,0,0,0,0,0
বুজানোর দরকার নাই আমি বুজে গেছি তুমি আমায় ❤️ বাসো,Positive ,0,0,0,0,0,0,0
মনে হয় কোন সুসংবাদ আসতেছে,Neutral ,0,0,0,0,0,0,0
চমৎকার লিখেছো,Positive ,0,0,0,0,0,0,0
এসব সুন্দর,Positive ,0,0,0,0,0,0,0
সেই স্বাদ।,Negative ,0,0,0,0,0,0,0
"বৃষ্টি লিখবো বলে, কাব্য-কৌতূহলে, শব্দ খুঁজি,
অথচ দু চোখ জানে, কী ভীষণ অভিমানে,
বৃষ্টি বলতে আমি তোমাকেই বুঝি!",Neutral ,0,0,0,0,0,0,0
তুমি অনেক সুন্দর আপু।,Positive ,0,0,0,0,0,0,0
ধৈর্যশীল মানুষ'কে আল্লাহ ঠকান না' বরং উত্তম সময়ে সেরা উপহার দেন',Neutral ,3,0,0,2,1,0,0
একটুর জন্য দেখতে পারলাম না,Negative ,1,0,0,1,0,0,0
দিনে দিনে বয়স কমছে,Positive ,0,0,0,0,0,0,0
শাড়ীতে,Positive ,0,0,0,0,0,0,0
খেলার পজিশন গুলি ভালো,Negative ,0,0,0,0,0,0,0
অস্থেটিক,Positive ,1,0,0,0,0,0,0
কিউট বউ আমার,Negative ,0,0,0,0,0,0,0
আমার সপ্নের রাণী তুমি,Positive ,0,0,0,0,0,0,0
হর্ণি,Negative ,0,0,0,0,0,0,0
সাদামাটা রুপ আসল সৌন্দর্য।,Positive ,0,0,0,0,0,0,0
"আমার একটি জিনিস জানার ছিলো, 😁
আপনি কি হিন্দু নাকি মুসলিম,",Neutral ,0,0,0,0,0,0,0
এত সুন্দর কেনো তুমি।,Positive ,0,1,0,1,0,0,0
কি মায়া রে চোখে শান্তি দেওয়া মতো মায়া,Positive ,0,0,0,0,0,0,0
বেডি তোর সরম নাই,Negative ,0,0,0,0,0,0,0
সবুজ প্রকৃতির মাঝে মেঘের সাদা পরী,Positive ,0,0,0,0,0,0,0
প্রিয়,Positive ,0,0,0,0,0,0,0
অসাধারণ,Positive ,0,0,0,0,0,0,0
সাহস ও সৌন্দর্যের প্রতীক। ভালোবাসা।,Positive ,11,4,0,0,0,0,0
মায়াবী সুন্দরী🥰❤️,Positive ,10,0,0,2,1,0,1
পুজা চেরি ফল😍🤗,Positive ,5,1,0,1,0,0,0
মায়াবী চোখ 🥰,Positive ,7,0,0,2,1,0,0
ফোনে চার্জ দিয়ে বসেছিলাম কখন ছবি পোস্ট করবা এটা দেখার জন্য। ধন্যবাদ ক্রাশ,Positive ,2,2,0,0,0,0,1
"কোথায় হারিয়ে গেলে সোনা!💔",Positive ,5,1,0,1,0,0,0
অপূর্ব সুন্দরী 🖤,Positive ,5,0,0,0,1,0,0
বিউটিফুল এক কথায় অসাধারণ লাগতেছে ❤️❤️🥰,Positive ,9,1,0,0,0,0,0
"আপনাকে যত দেখছি তত অবাক হচ্ছি👈
একটা মানুষ কতটা সুন্দর হয় এবং পরিপাটি হয়❤️❤️❤️",Positive ,9,4,0,0,0,0,0
অসাধারণ ড্রেসে অপূর্ব লাগছে 💞🌹👌,Positive ,4,1,0,0,0,0,0
আমার দেখা সুন্দর অভিনেত্রী 🫣🥰,Positive ,3,3,0,0,0,0,0
"পরীদের রানী 🌸👌
",Positive ,7,1,0,2,1,0,1
ও প্রিয় তমা তুমি কেনো বজো না তুমি আমার প্রিয় তমা 😁😁,Positive ,4,2,0,0,0,0,0
গরীবের আলিয়া,Neutral ,9,28,0,0,1,0,1
এখন ২৬/২৭ বছর বয়স হয়ে গেছে। আর ৩ বছর আছে। সমস্যা নেই।,Neutral ,7,1,0,0,0,0,0
I phoner চেয়ে তুমি বেশি সুন্দর❤️,Positive ,5,8,0,2,0,0,0
আর কিছুদিন পর হবে তুমার আমার বিয়ে 😍,Negative ,5,1,0,0,0,0,0
"সাকিব খানের নতুন বউ🥹
",Neutral ,26,34,4,5,0,1,0
"নায়িকারা বিদেশ গিয়ে বেশিদিন থাকলেই মনে করি কোনো গুড নিউজ নিয়েই দেশে ফিরবে....
",Negative ,10,9,0,0,0,0,0
"শাকিব ওখানেই আছে,চিন্তা নেই😀",Negative ,6,3,0,0,0,0,0
মা’মনির দুষ্টুমি !😎,Neutral ,5,15,0,0,0,0,0
নতুন পরীমনি হওয়ার জন্য শুভকামনা রইল তোমাকে।,Negative ,7,4,0,1,0,1,0
অসম্ভব সুন্দরী আপু টা ❤️🥀❤️❤️,Positive ,7,4,0,1,0,0,0
"যেখানে দুনিয়াটা হাতের মুঠোয় সেখানে ঘুরতে যাওয়াটা বিলাসিতা
",Neutral ,11,1,0,0,0,0,0
আমার বাড়ীতে আরো পুরানা প্যান্ট আছে আইসা নিয়া যাইয়ো এইটার মত করে আরো ড্রেস বানিয়ে নিও চেরি 🥰,Negative ,3,1,0,1,0,0,0
মা’মনি বেশি দুষ্টুমি করে না কিন্তু !😊,Neutral ,6,74,0,2,1,0,1
তাইতো সকাল থেকে আমার জিন্সের প্যান্ট খুঁজে পাচ্ছি না 🤔🤔🤔🤔,Negative ,2,6,0,0,0,0,0
"তোমার অভিনয় দিন দিন আরও সুন্দর হচ্ছে ঠিক তোমার মতো🥰🥰😊
",Positive ,5,1,0,0,0,0,0
শাকিব খান পাশে নাই কেন?,Negative ,14,15,1,1,0,1,0
বাংলাদেশি নায়িকা USA গেলে এতো হট হয়ে যায় কেনো😁🤣,Negative ,2,1,0,0,0,0,0
শাকিব খানের নিউ মুভি তে তুমি নেই কেন ???,Negative ,5,2,0,0,0,1,0
"আগে দেখতাম টম এন্ড জেরি
আর এখন দেখি পূজা চেরি 🍒",Neutral ,1,7,0,0,0,0,0
প্রিয় তুমি দূর আকাশের নক্ষত্র আমার-❤️‍🔥,Positive ,7,0,0,2,0,0,1
সোনা তুমার জন্যই রাত জাগা আই লাভ ইউ ❤️‍🩹,Negative ,2,1,0,1,0,0,0
"আমার পরীটা 🥰
",Positive ,4,3,0,0,0,2,0
"প্রিয় একজন মানুষ
",Positive ,15,1,0,6,0,1,0
"আর কতো লাভ রিয়াক্ট দিলে বুঝবেন যে, আপনারে আমার ভালো লাগে!🙂",Neutral ,11,21,0,0,0,0,0
"হারিয়ে যান মাঝে মাঝে বুঝিনা
",Neutral ,8,2,0,0,0,0,1
"মনে বড় কষ্ট আহারে
",Neutral ,6,1,0,0,0,0,0
তোমারে দেখলে সান্ত্বনা পাই। আমার থেকেও চিকন মানুষ আছে দুনিয়ায়! 🐸🐸,Neutral ,11,1,0,0,0,0,0
"অল্প বয়সে পাকলে বাল..
দুঃখ থাকে না চিরকাল 🙂🙂",Negative ,2,6,0,0,0,0,0
"আংগুল কি ওইটা উঠাইতে গিয়া এটা উঠাইয়া পেলছো?😄
",Negative ,9,26,0,2,0,0,0
"আমি সিওর যথেষ্ট পরিমাণ সাকিব ভাইয়ের হাত আছে
",Negative ,5,17,0,0,0,0,0
ছোট্ট আম্মু শুভকামনা রইল,Positive ,4,14,0,0,0,0,1
